carrier,from_airport,to_airport,,long,lat,wac
TZ,Mtwara,HTMT,,40.181781,-10.339058,371
TZ,Iringa,HTIR,,35.752114,-7.668633,4678
TZ,Mwalimu Julius K Nyerere Intl,HTDA,,39.202625,-6.878111,182
TZ,Pemba,HTPE,,39.811417,-5.257264,80
TZ,Tanga,HTTG,,39.071158,-5.092358,129
TZ,Kilimanjaro Intl,HTKJ,,37.074461,-3.429406,2932
TZ,Lake Manyara,HTLM,,35.818278,-3.376306,4150
UG,Adjumani,HUAJ,,31.764719,3.339231,2611
UG,Entebbe Intl,HUEN,,32.443503,0.042386,3782
UG,Soroti,HUSO,,33.622861,1.727578,3641
UG,Gulu,HUGU,,32.271792,2.805556,3510
UK,Honington,EGXH,,0.772939,52.342611,174
UK,Welshpool,EGCW,,-3.153333,52.628611,233
UK,Cranfield,EGTC,,-0.616667,52.072222,358
UK,Kemble,EGBP,,-2.056944,51.668056,433
UK,Perranporth,EGTP,,-5.1775,50.331667,330
UK,Predannack,EGDO,,-5.230833,50.001167,295
UK,Shoreham,EGKA,,-0.297222,50.835556,7
UK,Sheffield City,EGSY,,-1.388486,53.394256,231
UK,Heathrow,EGLL,,-0.461389,51.4775,83
UK,Exeter,EGTE,,-3.413889,50.734444,102
UK,Luton,EGGW,,-0.368333,51.874722,526
UK,Linton On Ouse,EGXU,,-1.252747,54.048911,53
UK,Stornoway,EGPO,,-6.331111,58.215556,26
UK,Blackbushe,EGLK,,-0.8475,51.323889,325
UK,St Athan,EGDX,,-3.43575,51.404811,163
UK,Kinloss,EGQK,,-3.560636,57.649386,22
UK,Lasham,EGHL,,-1.0335,51.187167,618
UK,Duxford,EGSU,,0.131944,52.090833,125
UK,Brough,EGNB,,-0.566333,53.719667,12
UK,Valley,EGOV,,-4.535339,53.248097,37
UK,Aldergrove,EGAA,,-6.215833,54.6575,268
UK,Birmingham,EGBB,,-1.748028,52.453856,327
UK,Hawarden,EGNR,,-2.977778,53.178056,45
UK,Llanbedr,EGOD,,-4.123575,52.811744,30
UK,Oban,EGEO,,-5.399667,56.4635,20
UK,Leeds Bradford,EGNM,,-1.660569,53.865897,681
UK,Caernarfon,EGCK,,-4.340278,53.104167,1
UK,Colerne,EGUO,,-2.286389,51.439083,593
UK,Marham,EGYM,,0.550692,52.648353,75
UK,Coventry,EGBE,,-1.479722,52.369722,267
UK,North Weald,EGSX,,0.154167,51.721667,321
UK,Leicester,EGBG,,-1.031944,52.607778,469
UK,Campbeltown,EGEC,,-5.686389,55.437222,42
UK,Odiham,EGVO,,-0.942825,51.234139,405
UK,Fairford,EGVA,,-1.790028,51.682167,286
UK,Coningsby,EGXC,,-0.166014,53.093014,25
UK,Scampton,EGXP,,-0.550833,53.307778,202
UK,City,EGLC,,0.055278,51.505278,19
UK,Church Fenton,EGXG,,-1.1955,53.834333,29
UK,Bournemouth,EGHH,,-1.8425,50.78,38
UK,Lossiemouth,EGQS,,-3.339169,57.705214,42
UK,Aberporth,EGFA,,-4.556944,52.115278,428
UK,Swansea,EGFH,,-4.067833,51.605333,299
UK,Boscombe Down,EGDM,,-1.747414,51.152189,407
UK,Islay,EGPI,,-6.256667,55.681944,56
UK,Topcliffe,EGXZ,,-1.382094,54.205522,92
UK,Dundee,EGPN,,-3.025833,56.452499,17
UK,Prestwick,EGPK,,-4.586667,55.509444,65
UK,Culdrose,EGDR,,-5.255711,50.086092,267
UK,Shawbury,EGOS,,-2.668042,52.798169,249
UK,Nottingham,EGBN,,-1.079167,52.92,138
UK,Southend,EGMC,,0.695556,51.571389,49
UK,Mona,EG72,,-4.37355,53.258619,202
UK,Cottesmore,EGXJ,,-0.648769,52.735711,461
UK,Barkston Heath,EGYE,,-0.561625,52.962225,367
UK,Brize Norton,EGVN,,-1.583617,51.749964,288
UK,St Mawgan,EGDG,,-4.995408,50.440558,390
UK,Dunkeswell,EGTU,,-3.234722,50.86,850
UK,Inverness,EGPE,,-4.0475,57.5425,31
UK,Chalgrove,EGLJ,,-1.080833,51.676111,240
UK,Wattisham,EGUW,,0.956264,52.127283,284
UK,Benson,EGUB,,-1.095833,51.616389,226
UK,Fearn,EG73,,-3.943,57.758,25
UK,Cambridge,EGSC,,0.175,52.205,47
UK,Biggin Hill,EGKB,,0.0325,51.330833,598
UK,Wyton,EGUY,,-0.107833,52.357167,135
UK,Mildenhall,EGUN,,0.486406,52.361933,33
UK,Durham Tees Valley Airport,EGNV,,-1.429406,54.509189,120
UK,Ternhill,EGOE,,-2.533561,52.871164,272
UK,Waddington,EGXW,,-0.523811,53.166167,231
UK,Manston,EGMH,,1.346111,51.342222,178
UK,Wolverhampton,EGBO,,-2.259444,52.5175,283
UK,Norwich,EGSH,,1.282778,52.675833,117
UK,Conington,EGSF,,-0.251111,52.468056,26
UK,Dishforth,EGXD,,-1.420253,54.137186,117
UK,Gloucestershire,EGBJ,,-2.167222,51.894167,101
UK,Tiree,EGPU,,-6.869167,56.499167,38
UK,Dyce,EGPD,,-2.197778,57.201944,215
UK,Sumburgh,EGPB,,-1.295556,59.878889,20
UK,Yeovilton,EGDY,,-2.638819,51.009358,75
UK,Chivenor,EGDC,,-4.150339,51.087167,27
UK,Stansted,EGSS,,0.235,51.885,348
UK,Blackpool,EGNH,,-3.028611,53.771667,34
UK,Glasgow,EGPF,,-4.433056,55.871944,26
UK,City,EGAC,,-5.8725,54.618056,15
UK,Bristol,EGGD,,-2.719089,51.382669,622
UK,Manchester,EGCC,,-2.27495,53.353744,257
UK,Kidlington,EGTK,,-1.32,51.836944,270
UK,Scatsta,EGPM,,-1.296111,60.432778,81
UK,Leeming,EGXE,,-1.5354,54.292383,132
UK,St Angelo,EGAB,,-7.651667,54.398889,155
UK,Londonderry Eglinton,EGAE,,-7.161111,55.042778,22
UK,Bruntingthorpe,EG74,,-1.130667,52.486944,467
UK,Wick,EGPC,,-3.093056,58.458889,126
UK,Plymouth,EGHD,,-4.105833,50.422778,476
UK,Kirkwall,EGPA,,-2.905,58.957778,50
UK,Leuchars,EGQL,,-2.868444,56.372889,38
UK,Lakenheath,EGUL,,0.561,52.409333,32
UK,Woodvale,EGOW,,-3.055522,53.581575,37
UK,Haverfordwest,EGFE,,-4.961111,51.833056,159
UK,Walney Island,EGNL,,-3.263667,54.131167,173
UK,Gamston,EGNE,,-0.951389,53.280556,91
UK,Farnborough,EGLF,,-0.776333,51.275833,238
UK,Gatwick,EGKK,,-0.190278,51.148056,202
UK,Cranwell,EGYD,,-0.483242,53.03035,218
UK,Lydd,EGMD,,0.939167,50.956111,13
UK,Liverpool,EGGP,,-2.849722,53.333611,80
UK,Southampton,EGHI,,-1.356803,50.950261,44
UK,Cosford,EGWC,,-2.305578,52.640028,272
UK,Northolt,EGWU,,-0.418167,51.553,124
UK,Doncaster Sheffield,EGCN,,-1.004444,53.474722,55
UK,Lyneham,EGDL,,-1.993428,51.505144,513
UK,Manchester Woodford,EGCD,,-2.148889,53.338056,295
UK,Edinburgh,EGPH,,-3.3725,55.95,135
UK,Carlisle,EGNC,,-2.809167,54.9375,190
UK,Cardiff,EGFF,,-3.343333,51.396667,220
UK,Nottingham East Midlands,EGNX,,-1.328056,52.831111,306
UK,Wittering,EGXT,,-0.476453,52.612558,273
UK,Benbecula,EGPL,,-7.362778,57.481111,19
UK,Warton,EGNO,,-2.883061,53.745097,55
UK,Bristol Filton,EGTG,,-2.590833,51.519444,226
UK,Humberside,EGNJ,,-0.350833,53.574444,121
UK,Newcastle,EGNT,,-1.691667,55.0375,266
UK,Syerston,EGXY,,-0.911111,53.022778,228
UK,Turweston,EGBT,,-1.095556,52.040833,448
UK,Wellesbourne Mountford,EGBW,,-1.614444,52.192222,159
UP,Zaporizhzhia Intl,UKDE,,35.315692,47.867003,373
UP,Donetsk Intl,UKCC,,37.739722,48.073611,791
UP,Cherkasy Intl,UKKE,,31.995292,49.415569,375
UP,Chuhuiv,UK59,,36.641233,49.838158,453
UP,Antonov Intl,UKKM,,30.191933,50.603497,517
UP,Osnova Intl,UKHH,,36.289986,49.924786,508
UP,Luhansk Intl,UKCW,,39.374125,48.417381,636
UP,Chernivtsi Intl,UKLN,,25.980831,48.259322,826
UP,Kharkiv North,UK60,,36.267278,50.025139,600
UP,Kerch Intl,UKFK,,36.402761,45.372869,152
UP,Cherliany,UK61,,23.668928,49.737872,895
UP,Ternopil Intl,UKLT,,25.700058,49.524228,1072
UP,Khmelnytskyi,UK62,,26.933361,49.359694,1150
UP,Mariupol Intl,UKCM,,37.449569,47.076128,251
UP,Boryspil Intl,UKBB,,30.894722,50.345,427
UP,Lviv Intl,UKLL,,23.956111,49.8125,1071
UP,Uzhhorod Intl,UKLU,,22.263356,48.634278,383
UP,Odesa Intl,UKOO,,30.676464,46.426767,172
UP,Rivne Intl,UKLR,,26.141622,50.607142,755
UP,Zhuliany Intl,UKKK,,30.449697,50.401694,586
UP,Dnipropetrovsk Intl,UKDD,,35.100556,48.357222,481
UP,Simferopol Intl,UKFF,,33.975139,45.052222,639
UP,Ivano Frankivsk Intl,UKLI,,24.686111,48.884167,919
UP,Mykolaiv Intl,UKON,,31.919825,47.0579,184
UP,Lozuvatka Intl,UKDR,,33.21,48.043333,408
US,Broadus Airport,K00F,,-105.453694,45.472528,2380
US,White Plains,SC99,,-81.359167,33.963889,520
US,Mason Co,K3I2,,-82.098583,38.914639,643
US,Pacemaker Landing Zone,KZ10,,-122.446111,47.021667,397
US,Brownwood Rgnl,KBWD,,-98.956494,31.793622,1387
US,Summerdale Nolf,KNFD,,-87.645542,30.507694,149
US,Fort Deposit Lowndes Co,K67A,,-86.591642,31.972372,490
US,Woodward Fld,KCDN,BTI,-80.564861,34.283594,302
US,Barter Island Lrrs,PABA,K03,-143.581867,70.133989,2
US,Wainwright As,PAWT,AKP,-159.86035,70.613378,35
US,Anaktuvuk Pass,PAKP,ARC,-151.743342,68.133597,2103
US,Arctic Village,PARC,ATK,-145.579417,68.114669,2092
US,Atqasuk Edward Burnell Sr Mem,PATQ,AQT,-157.435736,70.467275,96
US,Nuiqsut,PAQT,,-151.005561,70.209953,38
US,Mount Pleasant Rgnl,KOSA,,-94.961517,33.095533,363
US,Colorado Plains Regional,KAKO,LUR,-103.222028,40.175632,4714
US,Cape Lisburne Lrrs,PALU,PIZ,-166.110022,68.875133,12
US,Point Lay Lrrs,PPIZ,,-163.005342,69.732875,25
US,Teller,PTER,,-166.339339,65.240381,294
US,Big River Airpark,5AL5,DEE,-87.652778,34.691111,505
US,Deering,PADE,ITO,-162.766367,66.069561,21
US,Hilo Intl,PHTO,NUL,-155.048469,19.721375,38
US,Nulato,PAUL,,-158.074222,64.729311,399
US,Tin City Lrrs,PTNC,,-167.921656,65.563108,271
US,Granite Mountain Afs,PGSZ,,-161.281475,65.402133,1313
US,Kaltag,PKAL,IAN,-158.741058,64.319072,187
US,Bob Baker Mem,PAIK,,-160.436533,66.975953,166
US,Koyuk Alfred Adams,PKKA,WTK,-161.154267,64.939489,154
US,Noatak,PAWN,WLK,-162.974969,67.566136,88
US,Selawik,PALK,,-159.98575,66.600139,13
US,Wales,PIWK,KVL,-168.094939,65.622586,22
US,Kivalina,PAVL,BVK,-164.563497,67.736153,13
US,Buckland,PABL,,-161.149069,65.981567,31
US,Executive,KORL,BTT,-81.332936,28.545464,113
US,Bettles,PABT,,-151.529056,66.913944,644
US,Ralph M Calhoun Mem,PTAL,Z84,-152.109389,65.174394,227
US,Clear,PACL,UTO,-149.120144,64.301203,552
US,Indian Mountain Lrrs,PAIM,,-153.704289,65.992794,1220
US,Blythe,KBLH,RBY,-114.716889,33.619167,399
US,Ruby,PARY,FYU,-155.469869,64.727214,653
US,Fort Yukon,PFYU,,-145.250417,66.571492,433
US,Martin Campbell Field,K1A3,AFM,-84.346311,35.016192,1793
US,Ambler,PAFM,,-157.857472,67.106314,334
US,Weydahl Field,K9Y1,,-102.770742,47.392792,2256
US,Hemingway Stuckey,K38J,,-79.515975,33.728639,54
US,Metro Fld,PMTF,SHG,-147.762422,64.806789,432
US,Shungnak,PAGH,,-157.162403,66.888078,197
US,Coldfoot,PCXF,,-150.203878,67.252178,1042
US,Tc Field,2SD9,,-99.010111,45.452197,1515
US,Chalkyitsik,PCIK,,-143.739931,66.645022,544
US,Willmar Muni,KBDH,,-95.130417,45.117722,812
US,Hastings Muni,KHSI,,-98.427889,40.60525,1961
US,Tok Junction,P6K8,,-142.953683,63.329514,1640
US,Williamson Sodus,K3G7,,-77.120972,43.234722,425
US,Aniak,PANI,MHM,-159.543042,61.581597,88
US,Minchumina,PAHM,UUO,-152.301875,63.885997,678
US,Willow,PAUO,,-150.051739,61.754189,221
US,Holy Cross,PHCA,SVW,-159.774917,62.188333,70
US,Sparrevohn Lrrs,PASV,FRN,-155.574228,61.097369,1583
US,Bryant Ahp,PAFR,TLJ,-149.653119,61.266381,378
US,Tatalina Lrrs,PATL,,-155.976525,62.894369,964
US,Big Lake,PBGQ,,-149.813897,61.536122,158
US,Casco Cove Cgs,PATU,FAY,173.180306,52.828356,40
US,Fayetteville Rgnl Grannis Fld,KFAY,,-78.880272,34.991217,189
US,Nikolai,PFSP,,-154.358436,63.018561,441
US,Choctaw Nolf,KNFJ,IYS,-86.959722,30.506944,102
US,Wasilla,PAWS,,-149.540294,61.571658,354
US,Wolf Lake,4AK6,UNK,-149.28875,61.640969,572
US,Unalakleet,PANK,,-160.798953,63.888359,21
US,Napaskiak,PPKA,CZF,-161.778306,60.702917,24
US,Cape Romanzof Lrrs,PACZ,,-166.038747,61.780297,457
US,Kalskag,PKLG,,-160.341331,61.536275,55
US,Akiak,PAKI,AHN,-161.230583,60.902889,30
US,Athens Ben Epps,KAHN,MYU,-83.326347,33.948594,808
US,Mekoryuk,PAMY,SVA,-166.270608,60.371419,48
US,Savoonga,PASA,ANV,-170.492636,63.686394,53
US,Anvik,PANV,,-160.190658,62.646733,309
US,St Michael,PSMK,KSM,-162.110389,63.490056,93
US,St Marys,PASM,,-163.30211,62.060486,311
US,Fairview Fld,XA05,SCM,-102.624233,34.10105,3819
US,Scammon Bay,PACM,,-165.571306,61.845333,14
US,Mountain Village,PMOU,,-163.682058,62.095361,337
US,Chevak,PVAK,,-165.583872,61.533844,75
US,Toksook Bay,POOK,,-165.087222,60.541389,59
US,Russian Mission,PRSH,ENM,-161.3194,61.774892,51
US,Emmonak,PAEM,BED,-164.49075,62.786139,8
US,Laurence G Hanscom Fld,KBED,SNP,-71.289031,42.469953,133
US,St Paul Island,PASN,EHM,-170.220444,57.167333,63
US,Cape Newenham Lrrs,PAEH,PBV,-162.062778,58.646428,541
US,St George,PAPB,,-169.661611,56.578344,125
US,Kwigillingok,PGGV,,-163.168539,59.876469,18
US,Kipnuk,PIIK,PTH,-164.030514,59.93295,11
US,Port Heiden,PAPH,ILI,-158.633361,56.9591,95
US,Iliamna,PAIL,PTU,-154.910961,59.754356,186
US,Platinum,PAPM,,-161.819664,59.011356,15
US,Igiugig,PIGG,7AK,-155.901772,59.324042,90
US,Big Mountain Afs,PABM,TOG,-155.258822,59.361247,663
US,Togiak,PATG,,-160.396933,59.052842,21
US,Nelson Lagoon,POUL,,-161.160367,56.007536,14
US,Pilot Point,PPNP,EII,-157.571958,57.580381,57
US,Egegik,PAII,,-157.375428,58.185492,92
US,Clarion County,KAXQ,,-79.440989,41.225811,1458
US,Manokotak,PMBA,,-159.049925,58.990197,51
US,Nondalton,P5NN,,-154.839175,59.979119,314
US,New Stuyahok,PKNW,,-157.326389,59.450556,302
US,Middleton Island,PMDO,,-146.307242,59.449944,100
US,King Cove,PKVC,,-162.266228,55.116347,155
US,Perryville,PPEV,,-159.155556,55.900833,24
US,Nikolski As,PIKO,,-168.849028,52.941556,77
US,Fulton Co,KUSE,,-84.127194,41.610139,779
US,Concord Rgnl,KJQF,,-80.709136,35.387775,705
US,Air Ranch Estates,60TA,,-96.9475,32.325142,670
US,Seligman,KP23,,-112.887222,35.335,5235
US,Hanover Co Muni,KOFP,,-77.436653,37.708956,208
US,Kearny,KE67,,-110.909097,33.047564,1833
US,Albertville Muni Thomas J Brumlik Fld,K8A0,,-86.255758,34.229111,1032
US,Palm Beach Co Glades,KPHK,,-80.693356,26.785039,18
US,Grand Canyon West,K1G4,,-113.816425,35.990378,4825
US,Shelby Community,K12G,,-82.697389,40.872861,1120
US,Valle,K40G,,-112.148056,35.650647,5999
US,Oconee Co Rgnl,KCEU,,-82.886539,34.671917,892
US,Marlboro Co Jetport H E Avent,KBBP,,-79.734358,34.621708,147
US,Calvada Meadows,NV74,,-115.995028,36.271069,2726
US,Tillar,5AR1,,-91.461233,33.712608,150
US,Deerfield Resort,TN44,,-84.012222,36.346667,1350
US,Oscoda Wurtsmith,KOSC,,-83.394053,44.451558,634
US,Sugar Land Rgnl,KSGR,,-95.656528,29.622253,82
US,Lake California Air Park,68CA,,-122.215833,40.361111,615
US,Stafford Rgnl,KRMN,,-77.455472,38.398111,211
US,Hendricks Co Gordon Graham Fld,K2R2,,-86.473758,39.748142,896
US,Turlock Muni,KO15,,-120.696867,37.487436,159
US,Washington Mem,KMO6,,-90.993806,38.587583,487
US,Ksa Orchards,OK11,,-98.015,34.3175,1080
US,San Carlos,KSQL,,-122.249525,37.511856,5
US,Marina Muni,KOAR,,-121.762347,36.681878,134
US,Mc Gregor Executive,KPWG,,-97.316528,31.484917,592
US,Sacramento Mather,KMHR,,-121.297592,38.553897,96
US,Tribune Muni,K5K2,,-101.746283,38.454182,3620
US,Palo Alto Arpt Of Santa Clara Co,KPAO,OLU,-122.115056,37.461111,4
US,Columbus Muni,KOLU,,-97.342639,41.448,1444
US,Rushford Muni,K55Y,,-91.830094,43.815826,1211
US,Dimmit Co,KCZT,,-99.823633,28.52225,599
US,Paradise Skypark,KL24,,-121.6165,39.710556,1300
US,Eagles Nest,CA20,,-121.014942,38.430467,220
US,Bicycle Lake Aaf,KBYS,,-116.630031,35.280531,2350
US,Hendersonville,K0A7,,-82.433172,35.307617,2084
US,Haskell Muni,K15F,,-99.717872,33.191486,1625
US,Santa Ynez,KIZA,,-120.07556,34.606819,671
US,Crystal,46CN,,-117.826453,34.484717,3420
US,Mountain Valley,KL94,,-118.42314,35.101078,4220
US,Twentynine Palms Eaf,KNXP,,-116.162203,34.296161,2051
US,Butte Valley,KA32,,-121.975594,41.887236,4243
US,Cashen,38CA,,-119.48873,35.691622,225
US,Springfield Muni,KD42,,-94.998932,44.231069,1072
US,Mc Millan Assault Strip,CA62,,-120.767953,35.719135,920
US,Chamberlain Muni,K9V9,,-99.321339,43.766122,1695
US,Mesa View Ranch,5CO7,,-107.533956,40.774969,6978
US,Easton Valley View,K11V,,-104.60885,40.330536,4820
US,Haxtun Muni,K17V,,-102.603247,40.624992,4035
US,Silver Wings,TS36,,-99.140833,30.219556,2110
US,Harris Ranch,2XS1,,-98.302611,30.21975,1188
US,Koliganek,PJZZ,,-157.259472,59.726642,269
US,White Wings,3TS1,,-98.040503,30.011369,1083
US,Buckhorn Ranch,0CO2,,-106.93282,38.851936,8980
US,Flagler Aerial Spraying Inc,CO00,,-103.066603,39.279991,4945
US,Jicarilla Apache Nation,K24N,,-106.884192,36.828536,7618
US,Northwest Arkansas Rgnl,KXNA,,-94.306811,36.281869,1287
US,Greenville,KGRE,,-89.37841,38.836159,541
US,Fowler,CO80,,-104.045794,38.072506,4428
US,Eads Muni,K9V7,,-102.810842,38.475122,4245
US,Ford,KIMT,,-88.114542,45.818356,1182
US,Greene Co Lewis A Jackson Rgnl,KI19,,-83.990206,39.691728,949
US,Silver West,KC08,,-105.372781,38.011114,8290
US,Aransas Co,KRKP,,-97.044611,28.086778,24
US,Salt Lake City Muni 2,KU42,,-111.992886,40.619539,4607
US,Crawford,K99V,,-107.64367,38.704153,6470
US,Fabens,KE35,,-106.147197,31.515673,3679
US,Piedmont Muni,KPYN,,-90.712898,37.126717,467
US,Westwinds,KD17,,-108.14785,38.757484,5000
US,Oneonta Muni,KN66,,-75.064445,42.524723,1764
US,Mora Muni,KJMR,TOL,-93.271778,45.886097,1012
US,Toledo Express,KTOL,,-83.807833,41.586806,684
US,Lee Co,K0VG,,-83.21785,36.654086,1411
US,Chester,KSNC,,-72.505894,41.383903,416
US,Skylark Airpark,K7B6,,-72.574533,41.929264,120
US,Bryce Canyon,KBCE,,-112.145056,37.706444,7590
US,Laurel,KN06,MMU,-75.594353,38.542183,30
US,Morristown Muni,KMMU,,-74.414875,40.79935,187
US,Camp Blanding Aaf,K2CB,GFL,-81.979721,29.952499,196
US,Floyd Bennett Mem,KGFL,,-73.610308,43.341211,328
US,Adak,PADK,,-176.646031,51.877964,18
US,Hidden Lake,FA40,,-82.645656,28.282509,30
US,Massey Ranch Airpark,KX50,,-80.925056,28.978876,12
US,Mauston New Lisbon Union,K82C,,-90.137683,43.838722,906
US,Bob Lee Flight Strip,K1J6,,-81.313675,29.104427,94
US,Beech River Rgnl,KPVE,,-88.195353,35.656361,488
US,Farmington Rgnl,KFAM,FSM,-90.428597,37.761081,947
US,Fort Smith Rgnl,KFSM,,-94.367444,35.336583,469
US,Ocracoke Island,KW95,,-75.965964,35.101164,5
US,Sylvester,KSYV,,-83.895733,31.558511,403
US,Zephyrhills Muni,KZPH,MFD,-82.155894,28.228194,90
US,Mansfield Lahm Rgnl,KMFD,MRI,-82.516639,40.821417,1297
US,Merrill Fld,PAMR,,-149.844447,61.213544,137
US,Mott Muni,K3P3,,-102.322939,46.359726,2411
US,George Downer,KAIV,,-88.197792,33.106467,150
US,Manchester Muni,KC27,,-91.498481,42.49332,987
US,Ducote Airpark,TS65,,-100.612875,31.358497,1974
US,Winnsboro Muni,KF89,,-91.698456,32.152958,76
US,W J E,TA70,,-95.897464,31.783503,251
US,Butler Choctaw Co,K09A,,-88.127464,32.119314,134
US,Spencer Nolf,KNRQ,,-87.139999,30.625278,151
US,Baker Muni,KBHK,,-104.259447,46.347637,2973
US,Sandy Creek Airpark,75FL,,-85.462422,30.102425,13
US,Peachtree City Falcon Fld,KFFC,,-84.571833,33.35725,808
US,Plains,KS34,,-114.900136,47.472435,2462
US,Westover Field Amador Co,KO70,,-120.793917,38.376806,1690
US,Le Mars Muni,KLRJ,,-96.193703,42.777958,1196
US,Pinon Ranch,1XS8,,-100.374361,29.634083,1640
US,Indiantown,KX58,,-80.440053,27.036442,30
US,Indio Faith,2XS2,,-100.162306,28.262847,750
US,South Lakeland,KX49,,-82.043976,27.933357,110
US,Coral Creek,FA54,,-82.251206,26.854511,4
US,Michigan City Muni,KMGC,,-86.821243,41.703316,655
US,Grand Geneva Resort,KC02,,-88.389583,42.614917,835
US,Everett Stewart,KUCY,,-88.985419,36.381792,335
US,Frasca Fld,KC16,,-88.198489,40.1464,735
US,Garfield Co Rgnl,KRIL,,-107.72694,39.526314,5544
US,Carrington Muni,K46D,,-99.151111,47.451111,1604
US,Platte Valley Airpark,K18V,,-104.701078,40.099983,4965
US,Transylvania County,K22W,,-82.644167,35.270278,2110
US,Butler Muni,K6A1,,-84.250747,32.567644,667
US,Portland Hillsboro,KHIO,,-122.949825,45.540394,204
US,Emmetsburg Muni,KEGQ,,-94.704674,43.10202,1205
US,Grants Milan Muni,KGNT,,-107.901989,35.167286,6537
US,Maury Co,KMRC,,-87.178917,35.554138,681
US,Chanute Martin Johnson,KCNU,,-95.485064,37.668797,1002
US,Foothills Holcomb,GA36,,-84.241667,34.391667,1425
US,Trona,KL72,,-117.32728,35.812454,1716
US,York Muni,KJYR,,-97.622778,40.89675,1670
US,Eagle Neck,1GA0,,-81.328992,31.639386,10
US,Dawson Muni,K16J,,-84.419286,31.743286,333
US,Port Allen,PPAK,,-159.603322,21.896869,24
US,Kalaupapa,PLUP,,-156.973597,21.211042,24
US,Dawson,15AR,,-90.543333,34.825861,220
US,French Frigate Shoals,PHFS,,-166.284633,23.86405,6
US,Houston Southwest,KAXH,,-95.476917,29.506139,68
US,Bruce Meadows,KU63,,-115.316772,44.415459,6370
US,Chamberlain Usfs,KU79,,-115.19678,45.379078,5765
US,Cold Meadows Usfs,KU81,,-114.949547,45.29158,7030
US,Kamiah Muni,KS73,,-116.013475,46.219341,1194
US,Fremont,K14G,,-83.161194,41.333083,663
US,Elroy Muni,K60C,,-90.257628,43.706361,944
US,Reese Airpark,8XS8,,-102.036667,33.590278,3338
US,Slaton Muni,KF49,,-101.660717,33.48481,3123
US,Indian Springs Ranch,7XS7,,-98.931111,30.114722,2030
US,Ponca City Rgnl,KPNC,,-97.099781,36.731958,1007
